OBJECTID,FOD_ID,FPA_ID,SOURCE_SYSTEM_TYPE,SOURCE_SYSTEM,NWCG_REPORTING_AGENCY,NWCG_REPORTING_UNIT_ID,NWCG_REPORTING_UNIT_NAME,SOURCE_REPORTING_UNIT,SOURCE_REPORTING_UNIT_NAME,LOCAL_FIRE_REPORT_ID,LOCAL_INCIDENT_ID,FIRE_CODE,FIRE_NAME,ICS_209_INCIDENT_NUMBER,ICS_209_NAME,MTBS_ID,MTBS_FIRE_NAME,COMPLEX_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,OWNER_CODE,OWNER_DESCR,STATE,COUNTY,FIPS_CODE,FIPS_NAME,Shape
160315,161885,FS-389846,FED,FS-FIRESTAT,FS,USAZCOF,Coconino National Forest,0304,Coconino National Forest,95,,2544,LIZARD,AZ-COF-042,LIZARD,AZ3515111135220030607,LIZARD,,2003,2452797.5,158,1603,1.0,Lightning,2452810.5,171.0,2000,5270.0,G,35.13805556,-111.38805556,5.0,USFS,AZ,5,005,Coconino,b'\x00\x01\xad\x10\x00\x00\xc4\xce\xfc\xe6\xd5\xd8[\xc0\x98\x9d\xf9\xcd\xab\x91A@\xc4\xce\xfc\xe6\xd5\xd8[\xc0\x98\x9d\xf9\xcd\xab\x91A@|\x01\x00\x00\x00\xc4\xce\xfc\xe6\xd5\xd8[\xc0\x98\x9d\xf9\xcd\xab\x91A@\xfe'
160478,162048,FS-390009,FED,FS-FIRESTAT,FS,USIDBOF,Boise National Forest,0402,Boise National Forest,76,,1961,CANYON CREEK,ID-BOF-P41961,Canyon Creek,ID4422111521020030811,CANYON CREEK,,2003,2452862.5,223,1135,7.0,Arson,2452873.5,234.0,1800,5400.0,G,44.21472222,-115.24555556,5.0,USFS,ID,,,,b'\x00\x01\xad\x10\x00\x00@\xe3\xaa.\xb7\xcf\\\xc0\xf8O\x88\x04|\x1bF@@\xe3\xaa.\xb7\xcf\\\xc0\xf8O\x88\x04|\x1bF@|\x01\x00\x00\x00@\xe3\xaa.\xb7\xcf\\\xc0\xf8O\x88\x04|\x1bF@\xfe'
160479,162049,FS-390010,FED,FS-FIRESTAT,FS,USIDBOF,Boise National Forest,0402,Boise National Forest,75,,1960,SOUTH FORK,ID-BOF-P41960,South Fork,ID4470211566620030810,SOUTH FORK,,2003,2452861.5,222,1309,9.0,Miscellaneous,2452879.5,240.0,1800,6970.0,G,44.68194444,-115.68416667,13.0,STATE OR PRIVATE,ID,,,,b'\x00\x01\xad\x10\x00\x00p*\x00c\xc9\xeb\\\xc0\xa0\xbe\x95\xf4IWF@p*\x00c\xc9\xeb\\\xc0\xa0\xbe\x95\xf4IWF@|\x01\x00\x00\x00p*\x00c\xc9\xeb\\\xc0\xa0\xbe\x95\xf4IWF@\xfe'
160518,162089,FS-390052,FED,FS-FIRESTAT,FS,USMTBRF,Bitterroot National Forest,0103,Bitterroot National Forest,53,,1555,GOLD ONE,MT-BRF-005111,Gold 1,MT4635711387420030808,GOLD 1,,2003,2452859.5,220,2115,1.0,Lightning,2452944.5,305.0,1200,8296.0,G,46.37083333,-113.93222222,5.0,USFS,MT,,,,b'\x00\x01\xad\x10\x00\x00H\xe0b\x87\xa9{\\\xc0\xf8Npww/G@H\xe0b\x87\xa9{\\\xc0\xf8Npww/G@|\x01\x00\x00\x00H\xe0b\x87\xa9{\\\xc0\xf8Npww/G@\xfe'
160707,162278,FS-390261,FED,FS-FIRESTAT,FS,USCABDF,San Bernardino National Forest,0512,San Bernardino National Forest,147,,P100,OLD,CA-BDF-10329,OLD,CA3424711728420031025,OLD,,2003,2452937.5,298,0917,7.0,Arson,2452958.5,319.0,1800,91281.0,G,34.19694444,-117.27611111,13.0,STATE OR PRIVATE,CA,,,,b'\x00\x01\xad\x10\x00\x00\xc8\xe0\xee\xcd\xabQ]\xc0\xf0v\xb4y5\x19A@\xc8\xe0\xee\xcd\xabQ]\xc0\xf0v\xb4y5\x19A@|\x01\x00\x00\x00\xc8\xe0\xee\xcd\xabQ]\xc0\xf0v\xb4y5\x19A@\xfe'
160740,162311,FS-390296,FED,FS-FIRESTAT,FS,USMTLNF,Lolo National Forest,0116,Lolo National Forest,212,,7896,THOMPSON CREEK,MT-LNF-000264,Fish Creek Complex,MT4688611467420030810,FISH CREEK COMPLEX (THOMPSON CREEK),FISH CREEK COMPLEX,2003,2452861.5,222,1245,1.0,Lightning,2452900.5,261.0,0800,33948.0,G,46.85027778,-114.75388889,5.0,USFS,MT,61,061,Mineral,b'\x00\x01\xad\x10\x00\x00\x88\xd7/\xb7?\xb0\\\xc0\xd0\xce\xfc\xe6\xd5lG@\x88\xd7/\xb7?\xb0\\\xc0\xd0\xce\xfc\xe6\xd5lG@|\x01\x00\x00\x00\x88\xd7/\xb7?\xb0\\\xc0\xd0\xce\xfc\xe6\xd5lG@\xfe'
160747,162318,FS-390303,FED,FS-FIRESTAT,FS,USMTLNF,Lolo National Forest,0116,Lolo National Forest,193,,7902,MINERAL/PRIMM,MT-LNF-00332,Mineral-Primm,MT4702611377720030809,MINERAL-PRIMM (MINERAL AND PRIMM),MINERAL-PRIMM COMPLEX,2003,2452860.5,221,1215,1.0,Lightning,2452861.5,222.0,1200,25202.0,G,47.02527778,-113.83472222,5.0,USFS,MT,63,063,Missoula,b'\x00\x01\xad\x10\x00\x00<\t\xbf\x16lu\\\xc085cM<\x83G@<\t\xbf\x16lu\\\xc085cM<\x83G@|\x01\x00\x00\x00<\t\xbf\x16lu\\\xc085cM<\x83G@\xfe'
161308,162881,FS-390870,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,121,,4466,BLACKFOOT LAKE,MT-FNF-121,BLACKFOOT LAKE COMPLEX,MT4823711393420030819,BLACKFOOT LAKE COMPLEX (BLACKFOOT LAKE),BLACKFOOT LAKE COMPLEX,2003,2452870.5,231,2300,1.0,Lightning,2452940.5,301.0,1630,14194.0,G,48.18944444,-113.91055556,5.0,USFS,MT,,,,b'\x00\x01\xad\x10\x00\x00\x04\xd9\xd3\x8aFz\\\xc0\xc8\x1a%\xb7?\x18H@\x04\xd9\xd3\x8aFz\\\xc0\xc8\x1a%\xb7?\x18H@|\x01\x00\x00\x00\x04\xd9\xd3\x8aFz\\\xc0\xc8\x1a%\xb7?\x18H@\xfe'
161550,163123,FS-391112,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,55,,0150,THOMAS,AZ-ASF-051,THOMAS,AZ3365410922320030606,THOMAS,BLUE RIVER COMPLEX,2003,2452796.5,157,1330,1.0,Lightning,2452892.5,253.0,1200,10644.0,G,33.6775,-109.25833333,5.0,USFS,AZ,11,011,Greenlee,b'\x00\x01\xad\x10\x00\x00D\xf4\x84\x88\x88P[\xc0(\x85\xebQ\xb8\xd6@@D\xf4\x84\x88\x88P[\xc0(\x85\xebQ\xb8\xd6@@|\x01\x00\x00\x00D\xf4\x84\x88\x88P[\xc0(\x85\xebQ\xb8\xd6@@\xfe'
161551,163124,FS-391113,FED,FS-FIRESTAT,FS,USAZASF,Apache-Sitgreaves National Forest,0301,Apache-Sitgreaves National Forest,138,,0166,STEEPLE,AZ-ASF-077,Steeple,AZ3361310928420030712,STEEPLE,BLUE RIVER COMPLEX,2003,2452832.5,193,1640,1.0,Lightning,2452905.5,266.0,1630,6105.0,G,33.61027778,-109.26277778,5.0,USFS,AZ,11,011,Greenlee,b'\x00\x01\xad\x10\x00\x00\xc8\xcd\xe4Y\xd1P[\xc0\xb0I\x11\x95\x1d\xce@@\xc8\xcd\xe4Y\xd1P[\xc0\xb0I\x11\x95\x1d\xce@@|\x01\x00\x00\x00\xc8\xcd\xe4Y\xd1P[\xc0\xb0I\x11\x95\x1d\xce@@\xfe'
161620,163194,FS-391183,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,36,,4415,WEDGE CANYON,MT-FNF-036,WEDGE CANYON,MT4890111437420030718,WEDGE CANYON,WEDGE CANYON COMPLEX,2003,2452838.5,199,1400,1.0,Lightning,2452927.5,288.0,1630,50981.0,G,48.88361111,-114.55111111,5.0,USFS,MT,,,,b'\x00\x01\xad\x10\x00\x00`z\x88gE\xa3\\\xc0\x90\xea9+\x1aqH@`z\x88gE\xa3\\\xc0\x90\xea9+\x1aqH@|\x01\x00\x00\x00`z\x88gE\xa3\\\xc0\x90\xea9+\x1aqH@\xfe'
161621,163195,FS-391184,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,48,,4429,ROBERT,MT-FNF-000048,ROBERT,MT4856111405520030723,ROBERT,,2003,2452843.5,204,1800,9.0,Miscellaneous,2452941.5,302.0,1630,57273.0,G,48.49388889,-114.16583333,5.0,USFS,MT,,,,b'\x00\x01\xad\x10\x00\x00\xf0;f\x03\x9d\x8a\\\xc084K\xc07?H@\xf0;f\x03\x9d\x8a\\\xc084K\xc07?H@|\x01\x00\x00\x00\xf0;f\x03\x9d\x8a\\\xc084K\xc07?H@\xfe'
161644,163218,FS-391207,FED,FS-FIRESTAT,FS,USAZCNF,Coronado National Forest,0305,Coronado National Forest,57,,4068,ASPEN,AZ-CNF-090,ASPEN,AZ3243311077720030617,UNNAMED,,2003,2452807.5,168,1500,9.0,Miscellaneous,2452835.5,196.0,1800,82440.0,G,32.43,-110.77166667,5.0,USFS,AZ,19,019,Pima,b'\x00\x01\xad\x10\x00\x00\x08\xc4\x99\xfcb\xb1[\xc0\xe0\xa3p=\n7@@\x08\xc4\x99\xfcb\xb1[\xc0\xe0\xa3p=\n7@@|\x01\x00\x00\x00\x08\xc4\x99\xfcb\xb1[\xc0\xe0\xa3p=\n7@@\xfe'
161791,163368,FS-391362,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,81,,5555,GORDON CREEK,MT-FNF-037,Ltl Salmon CK Fire Use Complex,MT4760011331820030718,LITTLE SALMON CREEK,LITTLE SALMON CREEK FIRE USE COMPLEX,2003,2452859.5,220,1700,1.0,Lightning,2452913.5,274.0,1630,14845.0,G,47.41916667,-113.23805556,5.0,USFS,MT,,,,"b'\x00\x01\xad\x10\x00\x00,5cM<O\\\xc0\x98\x9c\xe1@\xa7\xb5G@,5cM<O\\\xc0\x98\x9c\xe1@\xa7\xb5G@|\x01\x00\x00\x00,5cM<O\\\xc0\x98\x9c\xe1@\xa7\xb5G@\xfe'"
161797,163374,FS-391368,FED,FS-FIRESTAT,FS,USMTFNF,Flathead National Forest,0110,Flathead National Forest,80,,4471,MID,MT-FNF-037,Ltl Salmon CK Fire Use Complex,MT4780811332820030806,LITTLE SALMON CREEK WILDLAND FIRE COMPLEX (MID),LITTLE SALMON CREEK FIRE USE COMPLEX,2003,2452857.5,218,1300,1.0,Lightning,2452897.5,258.0,1630,11213.0,G,47.78111111,-113.33611111,5.0,USFS,MT,,,,"b'\x00\x01\xad\x10\x00\x00lQ,\xd8\x82U\\\xc0\x08\xff\xe7r\xfb\xe3G@lQ,\xd8\x82U\\\xc0\x08\xff\xe7r\xfb\xe3G@|\x01\x00\x00\x00lQ,\xd8\x82U\\\xc0\x08\xff\xe7r\xfb\xe3G@\xfe'"
